tick,event,task
9485,SWITCH,task1
9485,SEM_WAIT,task1
9485,SEM_SIGNAL,task1
9485,SEM_SIGNAL,task1
9485,SWITCH,task2
9485,SWITCH,idle
9485,ISR_ENTER,idle
9486,ISR_EXIT,idle
9486,ISR_ENTER,idle
9487,ISR_EXIT,idle
9487,ISR_ENTER,idle
9488,ISR_EXIT,idle
9488,ISR_ENTER,idle
9489,ISR_EXIT,idle
9489,ISR_ENTER,idle
9490,ISR_EXIT,idle
9490,ISR_ENTER,idle
9491,ISR_EXIT,idle
9491,ISR_ENTER,idle
9492,ISR_EXIT,idle
9492,ISR_ENTER,idle
9493,ISR_EXIT,idle
9493,ISR_ENTER,idle
9494,ISR_EXIT,idle
9494,ISR_ENTER,idle
9495,ISR_EXIT,idle
9495,ISR_ENTER,idle
9496,ISR_EXIT,idle
9496,ISR_ENTER,idle
9497,ISR_EXIT,idle
9497,ISR_ENTER,idle
9498,ISR_EXIT,idle
9498,ISR_ENTER,idle
9499,ISR_EXIT,idle
9499,ISR_ENTER,idle
9500,THREAD_READY,task3
9500,SWITCH,task3
9500,ISR_EXIT,idle
9500,SWITCH,idle
9500,ISR_ENTER,idle
9501,ISR_EXIT,idle
9501,ISR_ENTER,idle
9502,ISR_EXIT,idle
9502,ISR_ENTER,idle
9503,ISR_EXIT,idle
9503,ISR_ENTER,idle
9504,ISR_EXIT,idle
9504,ISR_ENTER,idle
9505,ISR_EXIT,idle
9505,ISR_ENTER,idle
9506,ISR_EXIT,idle
9506,ISR_ENTER,idle
9507,ISR_EXIT,idle
9507,ISR_ENTER,idle
9508,ISR_EXIT,idle
9508,ISR_ENTER,idle
9509,ISR_EXIT,idle
9509,ISR_ENTER,idle
9510,THREAD_READY,task1
9510,SWITCH,task1
9510,ISR_EXIT,idle
9510,SEM_WAIT,task1
9510,SEM_BLOCK,task1
9510,SWITCH,idle
9510,ISR_ENTER,idle
9511,ISR_EXIT,idle
9511,ISR_ENTER,idle
9512,ISR_EXIT,idle
9512,ISR_ENTER,idle
9513,ISR_EXIT,idle
9513,ISR_ENTER,idle
9514,ISR_EXIT,idle
9514,ISR_ENTER,idle
9515,ISR_EXIT,idle
9515,ISR_ENTER,idle
9516,ISR_EXIT,idle
9516,ISR_ENTER,idle
9517,ISR_EXIT,idle
9517,ISR_ENTER,idle
9518,ISR_EXIT,idle
9518,ISR_ENTER,idle
9519,ISR_EXIT,idle
9519,ISR_ENTER,idle
9520,THREAD_READY,task2
9520,SWITCH,task2
9520,ISR_EXIT,idle
9520,SEM_WAIT,task2
9520,SEM_WAIT,task2
9520,SEM_SIGNAL,task2
9520,SEM_SIGNAL,task2
9520,SEM_WAKE,task1
9520,THREAD_READY,task1
9520,SWITCH,task1
9520,SEM_WAIT,task1
9520,SEM_SIGNAL,task1
9520,SEM_SIGNAL,task1
9520,SWITCH,task2
9520,SWITCH,idle
9520,ISR_ENTER,idle
9521,ISR_EXIT,idle
9521,ISR_ENTER,idle
9522,ISR_EXIT,idle
9522,ISR_ENTER,idle
9523,ISR_EXIT,idle
9523,ISR_ENTER,idle
9524,ISR_EXIT,idle
9524,ISR_ENTER,idle
9525,ISR_EXIT,idle
9525,ISR_ENTER,idle
9526,ISR_EXIT,idle
9526,ISR_ENTER,idle
9527,ISR_EXIT,idle
9527,ISR_ENTER,idle
9528,ISR_EXIT,idle
9528,ISR_ENTER,idle
9529,ISR_EXIT,idle
9529,ISR_ENTER,idle
9530,ISR_EXIT,idle
9530,ISR_ENTER,idle
9531,ISR_EXIT,idle
9531,ISR_ENTER,idle
9532,ISR_EXIT,idle
9532,ISR_ENTER,idle
9533,ISR_EXIT,idle
9533,ISR_ENTER,idle
9534,ISR_EXIT,idle
9534,ISR_ENTER,idle
9535,ISR_EXIT,idle
9535,ISR_ENTER,idle
9536,ISR_EXIT,idle
9536,ISR_ENTER,idle
9537,ISR_EXIT,idle
9537,ISR_ENTER,idle
9538,ISR_EXIT,idle
9538,ISR_ENTER,idle
9539,ISR_EXIT,idle
9539,ISR_ENTER,idle
9540,THREAD_READY,task1
9540,SWITCH,task1
9540,ISR_EXIT,idle
9540,SEM_WAIT,task1
9540,SEM_BLOCK,task1
9540,SWITCH,idle
9540,ISR_ENTER,idle
9541,ISR_EXIT,idle
9541,ISR_ENTER,idle
9542,ISR_EXIT,idle
9542,ISR_ENTER,idle
9543,ISR_EXIT,idle
9543,ISR_ENTER,idle
9544,ISR_EXIT,idle
9544,ISR_ENTER,idle
9545,ISR_EXIT,idle
9545,ISR_ENTER,idle
9546,ISR_EXIT,idle
9546,ISR_ENTER,idle
9547,ISR_EXIT,idle
9547,ISR_ENTER,idle
9548,ISR_EXIT,idle
9548,ISR_ENTER,idle
9549,ISR_EXIT,idle
9549,ISR_ENTER,idle
9550,THREAD_READY,task3
9550,SWITCH,task3
9550,ISR_EXIT,idle
9550,SWITCH,idle
9550,ISR_ENTER,idle
9551,ISR_EXIT,idle
9551,ISR_ENTER,idle
9552,ISR_EXIT,idle
9552,ISR_ENTER,idle
9553,ISR_EXIT,idle
9553,ISR_ENTER,idle
9554,ISR_EXIT,idle
9554,ISR_ENTER,idle
9555,THREAD_READY,task2
9555,SWITCH,task2
9555,ISR_EXIT,idle
9555,SEM_WAIT,task2
9555,SEM_WAIT,task2
9555,SEM_SIGNAL,task2
9555,SEM_SIGNAL,task2
9555,SEM_WAKE,task1
9555,THREAD_READY,task1
9555,SWITCH,task1
9555,SEM_WAIT,task1
9555,SEM_SIGNAL,task1
9555,SEM_SIGNAL,task1
9555,SWITCH,task2
9555,SWITCH,idle
9555,ISR_ENTER,idle
9556,ISR_EXIT,idle
9556,ISR_ENTER,idle
9557,ISR_EXIT,idle
9557,ISR_ENTER,idle
9558,ISR_EXIT,idle
9558,ISR_ENTER,idle
9559,ISR_EXIT,idle
9559,ISR_ENTER,idle
9560,ISR_EXIT,idle
9560,ISR_ENTER,idle
9561,ISR_EXIT,idle
9561,ISR_ENTER,idle
9562,ISR_EXIT,idle
9562,ISR_ENTER,idle
9563,ISR_EXIT,idle
9563,ISR_ENTER,idle
9564,ISR_EXIT,idle
9564,ISR_ENTER,idle
9565,ISR_EXIT,idle
9565,ISR_ENTER,idle
9566,ISR_EXIT,idle
9566,ISR_ENTER,idle
9567,ISR_EXIT,idle
9567,ISR_ENTER,idle
9568,ISR_EXIT,idle
9568,ISR_ENTER,idle
9569,ISR_EXIT,idle
9569,ISR_ENTER,idle
9570,THREAD_READY,task1
9570,SWITCH,task1
9570,ISR_EXIT,idle
9570,SEM_WAIT,task1
9570,SEM_BLOCK,task1
9570,SWITCH,idle
9570,ISR_ENTER,idle
9571,ISR_EXIT,idle
9571,ISR_ENTER,idle
9572,ISR_EXIT,idle
9572,ISR_ENTER,idle
9573,ISR_EXIT,idle
9573,ISR_ENTER,idle
9574,ISR_EXIT,idle
9574,ISR_ENTER,idle
9575,ISR_EXIT,idle
9575,ISR_ENTER,idle
9576,ISR_EXIT,idle
9576,ISR_ENTER,idle
9577,ISR_EXIT,idle
9577,ISR_ENTER,idle
9578,ISR_EXIT,idle
9578,ISR_ENTER,idle
9579,ISR_EXIT,idle
9579,ISR_ENTER,idle
9580,ISR_EXIT,idle
9580,ISR_ENTER,idle
9581,ISR_EXIT,idle
9581,ISR_ENTER,idle
9582,ISR_EXIT,idle
9582,ISR_ENTER,idle
9583,ISR_EXIT,idle
9583,ISR_ENTER,idle
9584,ISR_EXIT,idle
9584,ISR_ENTER,idle
9585,ISR_EXIT,idle
9585,ISR_ENTER,idle
9586,ISR_EXIT,idle
9586,ISR_ENTER,idle
9587,ISR_EXIT,idle
9587,ISR_ENTER,idle
9588,ISR_EXIT,idle
9588,ISR_ENTER,idle
9589,ISR_EXIT,idle
9589,ISR_ENTER,idle
9590,THREAD_READY,task2
9590,SWITCH,task2
9590,ISR_EXIT,idle
9590,SEM_WAIT,task2
9590,SEM_WAIT,task2
9590,SEM_SIGNAL,task2
9590,SEM_SIGNAL,task2
9590,SEM_WAKE,task1
9590,THREAD_READY,task1
9590,SWITCH,task1
9590,SEM_WAIT,task1
9590,SEM_SIGNAL,task1
9590,SEM_SIGNAL,task1
9590,SWITCH,task2
9590,SWITCH,idle
9590,ISR_ENTER,idle
9591,ISR_EXIT,idle
9591,ISR_ENTER,idle
9592,ISR_EXIT,idle
9592,ISR_ENTER,idle
9593,ISR_EXIT,idle
9593,ISR_ENTER,idle
9594,ISR_EXIT,idle
9594,ISR_ENTER,idle
9595,ISR_EXIT,idle
9595,ISR_ENTER,idle
9596,ISR_EXIT,idle
9596,ISR_ENTER,idle
9597,ISR_EXIT,idle
9597,ISR_ENTER,idle
9598,ISR_EXIT,idle
9598,ISR_ENTER,idle
9599,ISR_EXIT,idle
9599,ISR_ENTER,idle
9600,THREAD_READY,task1
9600,THREAD_READY,task3
9600,SWITCH,task1
9600,ISR_EXIT,idle
9600,SEM_WAIT,task1
9600,SEM_BLOCK,task1
9600,SWITCH,task3
9600,SWITCH,idle
9600,ISR_ENTER,idle
9601,ISR_EXIT,idle
9601,ISR_ENTER,idle
9602,ISR_EXIT,idle
9602,ISR_ENTER,idle
9603,ISR_EXIT,idle
9603,ISR_ENTER,idle
9604,ISR_EXIT,idle
9604,ISR_ENTER,idle
9605,ISR_EXIT,idle
9605,ISR_ENTER,idle
9606,ISR_EXIT,idle
9606,ISR_ENTER,idle
9607,ISR_EXIT,idle
9607,ISR_ENTER,idle
9608,ISR_EXIT,idle
9608,ISR_ENTER,idle
9609,ISR_EXIT,idle
9609,ISR_ENTER,idle
9610,ISR_EXIT,idle
9610,ISR_ENTER,idle
9611,ISR_EXIT,idle
9611,ISR_ENTER,idle
9612,ISR_EXIT,idle
9612,ISR_ENTER,idle
9613,ISR_EXIT,idle
9613,ISR_ENTER,idle
9614,ISR_EXIT,idle
9614,ISR_ENTER,idle
9615,ISR_EXIT,idle
9615,ISR_ENTER,idle
9616,ISR_EXIT,idle
9616,ISR_ENTER,idle
9617,ISR_EXIT,idle
9617,ISR_ENTER,idle
9618,ISR_EXIT,idle
9618,ISR_ENTER,idle
9619,ISR_EXIT,idle
9619,ISR_ENTER,idle
9620,ISR_EXIT,idle
9620,ISR_ENTER,idle
9621,ISR_EXIT,idle
9621,ISR_ENTER,idle
9622,ISR_EXIT,idle
9622,ISR_ENTER,idle
9623,ISR_EXIT,idle
9623,ISR_ENTER,idle
9624,ISR_EXIT,idle
9624,ISR_ENTER,idle
9625,THREAD_READY,task2
9625,SWITCH,task2
9625,ISR_EXIT,idle
9625,SEM_WAIT,task2
9625,SEM_WAIT,task2
9625,SEM_SIGNAL,task2
9625,SEM_SIGNAL,task2
9625,SEM_WAKE,task1
9625,THREAD_READY,task1
9625,SWITCH,task1
9625,SEM_WAIT,task1
9625,SEM_SIGNAL,task1
9625,SEM_SIGNAL,task1
9625,SWITCH,task2
9625,SWITCH,idle
9625,ISR_ENTER,idle
9626,ISR_EXIT,idle
9626,ISR_ENTER,idle
9627,ISR_EXIT,idle
9627,ISR_ENTER,idle
9628,ISR_EXIT,idle
9628,ISR_ENTER,idle
9629,ISR_EXIT,idle
9629,ISR_ENTER,idle
9630,THREAD_READY,task1
9630,SWITCH,task1
9630,ISR_EXIT,idle
9630,SEM_WAIT,task1
9630,SEM_BLOCK,task1
9630,SWITCH,idle
9630,ISR_ENTER,idle
9631,ISR_EXIT,idle
9631,ISR_ENTER,idle
9632,ISR_EXIT,idle
9632,ISR_ENTER,idle
9633,ISR_EXIT,idle
9633,ISR_ENTER,idle
9634,ISR_EXIT,idle
9634,ISR_ENTER,idle
9635,ISR_EXIT,idle
9635,ISR_ENTER,idle
9636,ISR_EXIT,idle
9636,ISR_ENTER,idle
9637,ISR_EXIT,idle
9637,ISR_ENTER,idle
9638,ISR_EXIT,idle
9638,ISR_ENTER,idle
9639,ISR_EXIT,idle
9639,ISR_ENTER,idle
9640,ISR_EXIT,idle
9640,ISR_ENTER,idle
9641,ISR_EXIT,idle
9641,ISR_ENTER,idle
9642,ISR_EXIT,idle
9642,ISR_ENTER,idle
9643,ISR_EXIT,idle
9643,ISR_ENTER,idle
9644,ISR_EXIT,idle
9644,ISR_ENTER,idle
9645,ISR_EXIT,idle
9645,ISR_ENTER,idle
9646,ISR_EXIT,idle
9646,ISR_ENTER,idle
9647,ISR_EXIT,idle
9647,ISR_ENTER,idle
9648,ISR_EXIT,idle
9648,ISR_ENTER,idle
9649,ISR_EXIT,idle
9649,ISR_ENTER,idle
9650,THREAD_READY,task3
9650,SWITCH,task3
9650,ISR_EXIT,idle
9650,SWITCH,idle
9650,ISR_ENTER,idle
9651,ISR_EXIT,idle
9651,ISR_ENTER,idle
9652,ISR_EXIT,idle
9652,ISR_ENTER,idle
9653,ISR_EXIT,idle
9653,ISR_ENTER,idle
9654,ISR_EXIT,idle
9654,ISR_ENTER,idle
9655,ISR_EXIT,idle
9655,ISR_ENTER,idle
9656,ISR_EXIT,idle
9656,ISR_ENTER,idle
9657,ISR_EXIT,idle
9657,ISR_ENTER,idle
9658,ISR_EXIT,idle
9658,ISR_ENTER,idle
9659,ISR_EXIT,idle
9659,ISR_ENTER,idle
9660,THREAD_READY,task1
9660,THREAD_READY,task2
9660,SWITCH,task2
9660,ISR_EXIT,idle
9660,SEM_WAIT,task2
9660,SEM_WAIT,task2
9660,SEM_SIGNAL,task2
9660,SEM_SIGNAL,task2
9660,SEM_WAKE,task1
9660,THREAD_READY,task1
9660,SWITCH,task1
9660,SEM_WAIT,task1
9660,SEM_SIGNAL,task1
9660,SEM_SIGNAL,task1
9660,SWITCH,task2
9660,SWITCH,idle
9660,ISR_ENTER,idle
9661,ISR_EXIT,idle
9661,ISR_ENTER,idle
9662,ISR_EXIT,idle
9662,ISR_ENTER,idle
9663,ISR_EXIT,idle
9663,ISR_ENTER,idle
9664,ISR_EXIT,idle
9664,ISR_ENTER,idle
9665,ISR_EXIT,idle
9665,ISR_ENTER,idle
9666,ISR_EXIT,idle
9666,ISR_ENTER,idle
9667,ISR_EXIT,idle
9667,ISR_ENTER,idle
9668,ISR_EXIT,idle
9668,ISR_ENTER,idle
9669,ISR_EXIT,idle
9669,ISR_ENTER,idle
9670,ISR_EXIT,idle
9670,ISR_ENTER,idle
9671,ISR_EXIT,idle
9671,ISR_ENTER,idle
9672,ISR_EXIT,idle
9672,ISR_ENTER,idle
9673,ISR_EXIT,idle
9673,ISR_ENTER,idle
9674,ISR_EXIT,idle
9674,ISR_ENTER,idle
9675,ISR_EXIT,idle
9675,ISR_ENTER,idle
9676,ISR_EXIT,idle
9676,ISR_ENTER,idle
9677,ISR_EXIT,idle
9677,ISR_ENTER,idle
9678,ISR_EXIT,idle
9678,ISR_ENTER,idle
9679,ISR_EXIT,idle
9679,ISR_ENTER,idle
9680,ISR_EXIT,idle
9680,ISR_ENTER,idle
9681,ISR_EXIT,idle
9681,ISR_ENTER,idle
9682,ISR_EXIT,idle
9682,ISR_ENTER,idle
9683,ISR_EXIT,idle
9683,ISR_ENTER,idle
9684,ISR_EXIT,idle
9684,ISR_ENTER,idle
9685,ISR_EXIT,idle
9685,ISR_ENTER,idle
9686,ISR_EXIT,idle
9686,ISR_ENTER,idle
9687,ISR_EXIT,idle
9687,ISR_ENTER,idle
9688,ISR_EXIT,idle
9688,ISR_ENTER,idle
9689,ISR_EXIT,idle
9689,ISR_ENTER,idle
9690,THREAD_READY,task1
9690,SWITCH,task1
9690,ISR_EXIT,idle
9690,SEM_WAIT,task1
9690,SEM_BLOCK,task1
9690,SWITCH,idle
9690,ISR_ENTER,idle
9691,ISR_EXIT,idle
9691,ISR_ENTER,idle
9692,ISR_EXIT,idle
9692,ISR_ENTER,idle
9693,ISR_EXIT,idle
9693,ISR_ENTER,idle
9694,ISR_EXIT,idle
9694,ISR_ENTER,idle
9695,THREAD_READY,task2
9695,SWITCH,task2
9695,ISR_EXIT,idle
9695,SEM_WAIT,task2
9695,SEM_WAIT,task2
9695,SEM_SIGNAL,task2
9695,SEM_SIGNAL,task2
9695,SEM_WAKE,task1
9695,THREAD_READY,task1
9695,SWITCH,task1
9695,SEM_WAIT,task1
9695,SEM_SIGNAL,task1
9695,SEM_SIGNAL,task1
9695,SWITCH,task2
9695,SWITCH,idle
9695,ISR_ENTER,idle
9696,ISR_EXIT,idle
9696,ISR_ENTER,idle
9697,ISR_EXIT,idle
9697,ISR_ENTER,idle
9698,ISR_EXIT,idle
9698,ISR_ENTER,idle
9699,ISR_EXIT,idle
9699,ISR_ENTER,idle
9700,THREAD_READY,task3
9700,SWITCH,task3
9700,ISR_EXIT,idle
9700,SWITCH,idle
9700,ISR_ENTER,idle
9701,ISR_EXIT,idle
9701,ISR_ENTER,idle
9702,ISR_EXIT,idle
9702,ISR_ENTER,idle
9703,ISR_EXIT,idle
9703,ISR_ENTER,idle
9704,ISR_EXIT,idle
9704,ISR_ENTER,idle
9705,ISR_EXIT,idle
9705,ISR_ENTER,idle
9706,ISR_EXIT,idle
9706,ISR_ENTER,idle
9707,ISR_EXIT,idle
9707,ISR_ENTER,idle
9708,ISR_EXIT,idle
9708,ISR_ENTER,idle
9709,ISR_EXIT,idle
9709,ISR_ENTER,idle
9710,ISR_EXIT,idle
9710,ISR_ENTER,idle
9711,ISR_EXIT,idle
9711,ISR_ENTER,idle
9712,ISR_EXIT,idle
9712,ISR_ENTER,idle
9713,ISR_EXIT,idle
9713,ISR_ENTER,idle
9714,ISR_EXIT,idle
9714,ISR_ENTER,idle
9715,ISR_EXIT,idle
9715,ISR_ENTER,idle
9716,ISR_EXIT,idle
9716,ISR_ENTER,idle
9717,ISR_EXIT,idle
9717,ISR_ENTER,idle
9718,ISR_EXIT,idle
9718,ISR_ENTER,idle
9719,ISR_EXIT,idle
9719,ISR_ENTER,idle
9720,THREAD_READY,task1
9720,SWITCH,task1
9720,ISR_EXIT,idle
9720,SEM_WAIT,task1
9720,SEM_BLOCK,task1
9720,SWITCH,idle
9720,ISR_ENTER,idle
9721,ISR_EXIT,idle
9721,ISR_ENTER,idle
9722,ISR_EXIT,idle
9722,ISR_ENTER,idle
9723,ISR_EXIT,idle
9723,ISR_ENTER,idle
9724,ISR_EXIT,idle
9724,ISR_ENTER,idle
9725,ISR_EXIT,idle
9725,ISR_ENTER,idle
9726,ISR_EXIT,idle
9726,ISR_ENTER,idle
9727,ISR_EXIT,idle
9727,ISR_ENTER,idle
9728,ISR_EXIT,idle
9728,ISR_ENTER,idle
9729,ISR_EXIT,idle
9729,ISR_ENTER,idle
9730,THREAD_READY,task2
9730,SWITCH,task2
9730,ISR_EXIT,idle
9730,SEM_WAIT,task2
9730,SEM_WAIT,task2
9730,SEM_SIGNAL,task2
9730,SEM_SIGNAL,task2
9730,SEM_WAKE,task1
9730,THREAD_READY,task1
9730,SWITCH,task1
9730,SEM_WAIT,task1
9730,SEM_SIGNAL,task1
9730,SEM_SIGNAL,task1
9730,SWITCH,task2
9730,SWITCH,idle
9730,ISR_ENTER,idle
9731,ISR_EXIT,idle
9731,ISR_ENTER,idle
9732,ISR_EXIT,idle
9732,ISR_ENTER,idle
9733,ISR_EXIT,idle
9733,ISR_ENTER,idle
9734,ISR_EXIT,idle
9734,ISR_ENTER,idle
9735,ISR_EXIT,idle
9735,ISR_ENTER,idle
9736,ISR_EXIT,idle
9736,ISR_ENTER,idle
9737,ISR_EXIT,idle
9737,ISR_ENTER,idle
9738,ISR_EXIT,idle
9738,ISR_ENTER,idle
9739,ISR_EXIT,idle
9739,ISR_ENTER,idle
9740,ISR_EXIT,idle
9740,ISR_ENTER,idle
9741,ISR_EXIT,idle
9741,ISR_ENTER,idle
9742,ISR_EXIT,idle
9742,ISR_ENTER,idle
9743,ISR_EXIT,idle
9743,ISR_ENTER,idle
9744,ISR_EXIT,idle
9744,ISR_ENTER,idle
9745,ISR_EXIT,idle
9745,ISR_ENTER,idle
9746,ISR_EXIT,idle
9746,ISR_ENTER,idle
9747,ISR_EXIT,idle
9747,ISR_ENTER,idle
9748,ISR_EXIT,idle
9748,ISR_ENTER,idle
9749,ISR_EXIT,idle
9749,ISR_ENTER,idle
9750,THREAD_READY,task1
9750,THREAD_READY,task3
9750,SWITCH,task1
9750,ISR_EXIT,idle
9750,SEM_WAIT,task1
9750,SEM_BLOCK,task1
9750,SWITCH,task3
9750,SWITCH,idle
9750,ISR_ENTER,idle
9751,ISR_EXIT,idle
9751,ISR_ENTER,idle
9752,ISR_EXIT,idle
9752,ISR_ENTER,idle
9753,ISR_EXIT,idle
9753,ISR_ENTER,idle
9754,ISR_EXIT,idle
9754,ISR_ENTER,idle
9755,ISR_EXIT,idle
9755,ISR_ENTER,idle
9756,ISR_EXIT,idle
9756,ISR_ENTER,idle
9757,ISR_EXIT,idle
9757,ISR_ENTER,idle
9758,ISR_EXIT,idle
9758,ISR_ENTER,idle
9759,ISR_EXIT,idle
9759,ISR_ENTER,idle
9760,ISR_EXIT,idle
9760,ISR_ENTER,idle
9761,ISR_EXIT,idle
9761,ISR_ENTER,idle
9762,ISR_EXIT,idle
9762,ISR_ENTER,idle
9763,ISR_EXIT,idle
9763,ISR_ENTER,idle
9764,ISR_EXIT,idle
9764,ISR_ENTER,idle
9765,THREAD_READY,task2
9765,SWITCH,task2
9765,ISR_EXIT,idle
9765,SEM_WAIT,task2
9765,SEM_WAIT,task2
9765,SEM_SIGNAL,task2
9765,SEM_SIGNAL,task2
9765,SEM_WAKE,task1
9765,THREAD_READY,task1
9765,SWITCH,task1
9765,SEM_WAIT,task1
9765,SEM_SIGNAL,task1
9765,SEM_SIGNAL,task1
9765,SWITCH,task2
9765,SWITCH,idle
9765,ISR_ENTER,idle
9766,ISR_EXIT,idle
9766,ISR_ENTER,idle
9767,ISR_EXIT,idle
9767,ISR_ENTER,idle
9768,ISR_EXIT,idle
9768,ISR_ENTER,idle
9769,ISR_EXIT,idle
9769,ISR_ENTER,idle
9770,ISR_EXIT,idle
9770,ISR_ENTER,idle
9771,ISR_EXIT,idle
9771,ISR_ENTER,idle
9772,ISR_EXIT,idle
9772,ISR_ENTER,idle
9773,ISR_EXIT,idle
9773,ISR_ENTER,idle
9774,ISR_EXIT,idle
9774,ISR_ENTER,idle
9775,ISR_EXIT,idle
9775,ISR_ENTER,idle
9776,ISR_EXIT,idle
9776,ISR_ENTER,idle
9777,ISR_EXIT,idle
9777,ISR_ENTER,idle
9778,ISR_EXIT,idle
9778,ISR_ENTER,idle
9779,ISR_EXIT,idle
9779,ISR_ENTER,idle
9780,THREAD_READY,task1
9780,SWITCH,task1
9780,ISR_EXIT,idle
9780,SEM_WAIT,task1
9780,SEM_BLOCK,task1
9780,SWITCH,idle
9780,ISR_ENTER,idle
9781,ISR_EXIT,idle
9781,ISR_ENTER,idle
9782,ISR_EXIT,idle
9782,ISR_ENTER,idle
9783,ISR_EXIT,idle
9783,ISR_ENTER,idle
9784,ISR_EXIT,idle
9784,ISR_ENTER,idle
9785,ISR_EXIT,idle
9785,ISR_ENTER,idle
9786,ISR_EXIT,idle
9786,ISR_ENTER,idle
9787,ISR_EXIT,idle
9787,ISR_ENTER,idle
9788,ISR_EXIT,idle
9788,ISR_ENTER,idle
9789,ISR_EXIT,idle
9789,ISR_ENTER,idle
9790,ISR_EXIT,idle
9790,ISR_ENTER,idle
9791,ISR_EXIT,idle
9791,ISR_ENTER,idle
9792,ISR_EXIT,idle
9792,ISR_ENTER,idle
9793,ISR_EXIT,idle
9793,ISR_ENTER,idle
9794,ISR_EXIT,idle
9794,ISR_ENTER,idle
9795,ISR_EXIT,idle
9795,ISR_ENTER,idle
9796,ISR_EXIT,idle
9796,ISR_ENTER,idle
9797,ISR_EXIT,idle
9797,ISR_ENTER,idle
9798,ISR_EXIT,idle
9798,ISR_ENTER,idle
9799,ISR_EXIT,idle
9799,ISR_ENTER,idle
9800,THREAD_READY,task2
9800,THREAD_READY,task3
9800,SWITCH,task2
9800,ISR_EXIT,idle
9800,SEM_WAIT,task2
9800,SEM_WAIT,task2
9800,SEM_SIGNAL,task2
9800,SEM_SIGNAL,task2
9800,SEM_WAKE,task1
9800,THREAD_READY,task1
9800,SWITCH,task1
9800,SEM_WAIT,task1
9800,SEM_SIGNAL,task1
9800,SEM_SIGNAL,task1
9800,SWITCH,task2
9800,SWITCH,task3
9800,SWITCH,idle
9800,ISR_ENTER,idle
9801,ISR_EXIT,idle
9801,ISR_ENTER,idle
9802,ISR_EXIT,idle
9802,ISR_ENTER,idle
9803,ISR_EXIT,idle
9803,ISR_ENTER,idle
9804,ISR_EXIT,idle
9804,ISR_ENTER,idle
9805,ISR_EXIT,idle
9805,ISR_ENTER,idle
9806,ISR_EXIT,idle
9806,ISR_ENTER,idle
9807,ISR_EXIT,idle
9807,ISR_ENTER,idle
9808,ISR_EXIT,idle
9808,ISR_ENTER,idle
9809,ISR_EXIT,idle
9809,ISR_ENTER,idle
9810,THREAD_READY,task1
9810,SWITCH,task1
9810,ISR_EXIT,idle
9810,SEM_WAIT,task1
9810,SEM_BLOCK,task1
9810,SWITCH,idle
9810,ISR_ENTER,idle
9811,ISR_EXIT,idle
9811,ISR_ENTER,idle
9812,ISR_EXIT,idle
9812,ISR_ENTER,idle
9813,ISR_EXIT,idle
9813,ISR_ENTER,idle
9814,ISR_EXIT,idle
9814,ISR_ENTER,idle
9815,ISR_EXIT,idle
9815,ISR_ENTER,idle
9816,ISR_EXIT,idle
9816,ISR_ENTER,idle
9817,ISR_EXIT,idle
9817,ISR_ENTER,idle
9818,ISR_EXIT,idle
9818,ISR_ENTER,idle
9819,ISR_EXIT,idle
9819,ISR_ENTER,idle
9820,ISR_EXIT,idle
9820,ISR_ENTER,idle
9821,ISR_EXIT,idle
9821,ISR_ENTER,idle
9822,ISR_EXIT,idle
9822,ISR_ENTER,idle
9823,ISR_EXIT,idle
9823,ISR_ENTER,idle
9824,ISR_EXIT,idle
9824,ISR_ENTER,idle
9825,ISR_EXIT,idle
9825,ISR_ENTER,idle
9826,ISR_EXIT,idle
9826,ISR_ENTER,idle
9827,ISR_EXIT,idle
9827,ISR_ENTER,idle
9828,ISR_EXIT,idle
9828,ISR_ENTER,idle
9829,ISR_EXIT,idle
9829,ISR_ENTER,idle
9830,ISR_EXIT,idle
9830,ISR_ENTER,idle
9831,ISR_EXIT,idle
9831,ISR_ENTER,idle
9832,ISR_EXIT,idle
9832,ISR_ENTER,idle
9833,ISR_EXIT,idle
9833,ISR_ENTER,idle
9834,ISR_EXIT,idle
9834,ISR_ENTER,idle
9835,THREAD_READY,task2
9835,SWITCH,task2
9835,ISR_EXIT,idle
9835,SEM_WAIT,task2
9835,SEM_WAIT,task2
9835,SEM_SIGNAL,task2
9835,SEM_SIGNAL,task2
9835,SEM_WAKE,task1
9835,THREAD_READY,task1
9835,SWITCH,task1
9835,SEM_WAIT,task1
9835,SEM_SIGNAL,task1
9835,SEM_SIGNAL,task1
9835,SWITCH,task2
9835,SWITCH,idle
9835,ISR_ENTER,idle
9836,ISR_EXIT,idle
9836,ISR_ENTER,idle
9837,ISR_EXIT,idle
9837,ISR_ENTER,idle
9838,ISR_EXIT,idle
9838,ISR_ENTER,idle
9839,ISR_EXIT,idle
9839,ISR_ENTER,idle
9840,THREAD_READY,task1
9840,SWITCH,task1
9840,ISR_EXIT,idle
9840,SEM_WAIT,task1
9840,SEM_BLOCK,task1
9840,SWITCH,idle
9840,ISR_ENTER,idle
9841,ISR_EXIT,idle
9841,ISR_ENTER,idle
9842,ISR_EXIT,idle
9842,ISR_ENTER,idle
9843,ISR_EXIT,idle
9843,ISR_ENTER,idle
9844,ISR_EXIT,idle
9844,ISR_ENTER,idle
9845,ISR_EXIT,idle
9845,ISR_ENTER,idle
9846,ISR_EXIT,idle
9846,ISR_ENTER,idle
9847,ISR_EXIT,idle
